episode_reward,memory_size,episode_num,total_t,CPU_load,used_RAM,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
5.307618126456446,2012,124,2500,"(58.94, 53.93, 52.71)",3876134912,27.25969386100769,False,,,1,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-11-16,1680743476,27.25969386100769,1842894,wtmgws12,134.100.10.165,27.25969386100769,0,1
5.337164770666475,4462,253,5000,"(55.6, 53.69, 52.68)",3885752320,37.45661950111389,False,,,2,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-11-53,1680743513,64.71631336212158,1842894,wtmgws12,134.100.10.165,64.71631336212158,0,2
5.3502695094601735,6911,377,7500,"(51.93, 53.0, 52.5)",3894484992,55.74647641181946,False,,,3,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-12-49,1680743569,120.46278977394104,1842894,wtmgws12,134.100.10.165,120.46278977394104,0,3
5.374626376756471,9352,499,10000,"(51.07, 52.54, 52.38)",3911299072,74.59818649291992,False,,,4,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-14-04,1680743644,195.06097626686096,1842894,wtmgws12,134.100.10.165,195.06097626686096,0,4
5.291760418179516,11798,621,12500,"(51.05, 52.19, 52.27)",3922497536,94.85751366615295,False,,,5,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-15-38,1680743738,289.9184899330139,1842894,wtmgws12,134.100.10.165,289.9184899330139,0,5
5.364694107972208,14218,741,15000,"(51.11, 51.81, 52.12)",3940249600,106.31861400604248,False,,,6,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-17-25,1680743845,396.2371039390564,1842894,wtmgws12,134.100.10.165,396.2371039390564,0,6
-12.154839106366078,14764,806,17500,"(52.83, 52.78, 52.45)",3946106880,423.788126707077,False,,,7,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-24-28,1680744268,820.0252306461334,1842894,wtmgws12,134.100.10.165,820.0252306461334,0,7
184.50214365941181,14943,817,20000,"(51.22, 51.3, 51.85)",3946942464,393.34610247612,False,,,8,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-31-02,1680744662,1213.3713331222534,1842894,wtmgws12,134.100.10.165,1213.3713331222534,0,8
219.70691385571965,16021,843,22500,"(50.6, 51.31, 51.72)",3948048384,409.9568450450897,False,,,9,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-37-52,1680745072,1623.3281781673431,1842894,wtmgws12,134.100.10.165,1623.3281781673431,0,9
218.07662955091442,16576,856,25000,"(51.29, 51.11, 51.46)",3949649920,430.521301984787,False,,,10,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-45-02,1680745502,2053.84948015213,1842894,wtmgws12,134.100.10.165,2053.84948015213,0,10
177.67605137209242,17161,878,27500,"(52.43, 51.61, 51.54)",3951034368,432.077534198761,False,,,11,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_03-52-14,1680745934,2485.927014350891,1842894,wtmgws12,134.100.10.165,2485.927014350891,0,11
222.64583124476076,18206,894,30000,"(51.26, 51.65, 51.69)",3953262592,483.8222312927246,False,,,12,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_04-00-18,1680746418,2969.7492456436157,1842894,wtmgws12,134.100.10.165,2969.7492456436157,0,12
-7.2898941004289135,19474,914,32500,"(54.49, 53.57, 52.54)",3954626560,512.5639600753784,False,,,13,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_04-08-51,1680746931,3482.313205718994,1842894,wtmgws12,134.100.10.165,3482.313205718994,0,13
246.9706890253755,20992,936,35000,"(52.62, 52.15, 52.08)",3960266752,526.0583312511444,False,,,14,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_04-17-37,1680747457,4008.3715369701385,1842894,wtmgws12,134.100.10.165,4008.3715369701385,0,14
233.42004108476928,22612,948,37500,"(51.87, 52.79, 52.49)",3964628992,576.7476332187653,False,,,15,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_04-27-14,1680748034,4585.119170188904,1842894,wtmgws12,134.100.10.165,4585.119170188904,0,15
215.81826224203772,24410,967,40000,"(52.21, 53.12, 52.83)",3967848448,638.8972330093384,False,,,16,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_04-37-52,1680748672,5224.016403198242,1842894,wtmgws12,134.100.10.165,5224.016403198242,0,16
211.0252645915787,26376,986,42500,"(51.91, 52.79, 52.74)",3981942784,687.0478730201721,False,,,17,e8281_00003,443e86ffd63148e683b8f6ff9b893c09,2023-04-06_04-49-20,1680749360,5911.064276218414,1842894,wtmgws12,134.100.10.165,5911.064276218414,0,17
