episode_reward,memory_size,episode_num,total_t,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
-59.241154166140596,1175,51,2500,8.712942838668823,False,,,1,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-36-11,1665891371,8.712942838668823,1083903,wtmgws12,134.100.10.165,8.712942838668823,0,1
-60.080659987028156,2702,101,5000,9.891592264175415,False,,,2,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-36-21,1665891381,18.60453510284424,1083903,wtmgws12,134.100.10.165,18.60453510284424,0,2
-57.84801150091604,4239,151,7500,15.456519365310669,False,,,3,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-36-37,1665891397,34.06105446815491,1083903,wtmgws12,134.100.10.165,34.06105446815491,0,3
-59.647981260531886,5790,201,10000,20.46580147743225,False,,,4,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-36-57,1665891417,54.52685594558716,1083903,wtmgws12,134.100.10.165,54.52685594558716,0,4
-59.66691830824695,7357,251,12500,25.760728359222412,False,,,5,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-37-23,1665891443,80.28758430480957,1083903,wtmgws12,134.100.10.165,80.28758430480957,0,5
-58.781490519891406,8915,301,15000,31.252320528030396,False,,,6,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-37-54,1665891474,111.53990483283997,1083903,wtmgws12,134.100.10.165,111.53990483283997,0,6
-9.269894206382288,10364,351,17500,117.89575910568237,False,,,7,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-39-52,1665891592,229.43566393852234,1083903,wtmgws12,134.100.10.165,229.43566393852234,0,7
-10.795255317921212,11858,401,20000,125.92720866203308,False,,,8,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-41-58,1665891718,355.3628726005554,1083903,wtmgws12,134.100.10.165,355.3628726005554,0,8
-10.256429789906612,13401,451,22500,138.77659845352173,False,,,9,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-44-17,1665891857,494.13947105407715,1083903,wtmgws12,134.100.10.165,494.13947105407715,0,9
-10.240294390136102,14976,501,25000,147.5824840068817,False,,,10,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-46-45,1665892005,641.7219550609589,1083903,wtmgws12,134.100.10.165,641.7219550609589,0,10
-11.130874364302244,16539,551,27500,165.32820677757263,False,,,11,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-49-30,1665892170,807.0501618385315,1083903,wtmgws12,134.100.10.165,807.0501618385315,0,11
-10.279237513095552,18093,601,30000,174.5973539352417,False,,,12,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-52-24,1665892344,981.6475157737732,1083903,wtmgws12,134.100.10.165,981.6475157737732,0,12
-9.45587247056216,19676,651,32500,190.9581241607666,False,,,13,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-55-35,1665892535,1172.6056399345398,1083903,wtmgws12,134.100.10.165,1172.6056399345398,0,13
-10.838003586581939,21232,701,35000,204.9753167629242,False,,,14,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_05-59-00,1665892740,1377.580956697464,1083903,wtmgws12,134.100.10.165,1377.580956697464,0,14
-9.497961377362271,22795,751,37500,215.8833258152008,False,,,15,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_06-02-36,1665892956,1593.4642825126648,1083903,wtmgws12,134.100.10.165,1593.4642825126648,0,15
-9.794867013655862,24355,801,40000,230.62609338760376,False,,,16,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_06-06-27,1665893187,1824.0903759002686,1083903,wtmgws12,134.100.10.165,1824.0903759002686,0,16
-9.072629881526092,25906,851,42500,243.24028968811035,False,,,17,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_06-10-30,1665893430,2067.330665588379,1083903,wtmgws12,134.100.10.165,2067.330665588379,0,17
-9.950163106907903,27467,901,45000,254.99067044258118,False,,,18,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_06-14-45,1665893685,2322.32133603096,1083903,wtmgws12,134.100.10.165,2322.32133603096,0,18
-11.2517401850585,29012,951,47500,268.0332760810852,False,,,19,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_06-19-13,1665893953,2590.3546121120453,1083903,wtmgws12,134.100.10.165,2590.3546121120453,0,19
-9.64974480196078,30561,1001,50000,279.22162771224976,False,,,20,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_06-23-52,1665894232,2869.576239824295,1083903,wtmgws12,134.100.10.165,2869.576239824295,0,20
-10.87845567120758,32131,1051,52500,290.3394272327423,False,,,21,e18d2_00032,e655f43bf6f24308860cdfdafd5d4b34,2022-10-16_06-28-43,1665894523,3159.9156670570374,1083903,wtmgws12,134.100.10.165,3159.9156670570374,0,21
