episode_reward,memory_size,episode_num,total_t,CPU_load,used_RAM,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
-58.444280611315186,2043,51,2500,"(2.6, 2.47, 2.78)",3530350592,9.955385684967041,False,,,1,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-02-00,1671055320,9.955385684967041,2114579,wtmgws12,134.100.10.165,9.955385684967041,0,1
-59.339024986693595,4593,101,5000,"(2.91, 2.54, 2.8)",3540443136,15.578121423721313,False,,,2,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-02-15,1671055335,25.533507108688354,2114579,wtmgws12,134.100.10.165,25.533507108688354,0,2
-58.33860899054827,7143,151,7500,"(2.93, 2.58, 2.81)",3550269440,24.95059084892273,False,,,3,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-02-40,1671055360,50.484097957611084,2114579,wtmgws12,134.100.10.165,50.484097957611084,0,3
-58.00894293104832,9693,201,10000,"(2.96, 2.63, 2.82)",3560407040,34.12385129928589,False,,,4,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-03-14,1671055394,84.60794925689697,2114579,wtmgws12,134.100.10.165,84.60794925689697,0,4
-59.18388747194036,12243,251,12500,"(2.96, 2.67, 2.82)",3569954816,44.2287814617157,False,,,5,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-03-58,1671055438,128.83673071861267,2114579,wtmgws12,134.100.10.165,128.83673071861267,0,5
-59.914965444806036,14793,301,15000,"(3.27, 2.83, 2.87)",3580092416,53.99589562416077,False,,,6,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-04-52,1671055492,182.83262634277344,2114579,wtmgws12,134.100.10.165,182.83262634277344,0,6
-9.971065410959064,17343,351,17500,"(3.14, 2.93, 2.89)",3591241728,165.15341353416443,False,,,7,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-07-38,1671055658,347.98603987693787,2114579,wtmgws12,134.100.10.165,347.98603987693787,0,7
-8.802440612617472,19893,401,20000,"(2.74, 2.88, 2.89)",3602968576,181.55304956436157,False,,,8,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-10-39,1671055839,529.5390894412994,2114579,wtmgws12,134.100.10.165,529.5390894412994,0,8
-9.530876507954204,22443,451,22500,"(2.81, 2.85, 2.88)",3610980352,199.51000022888184,False,,,9,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-13-59,1671056039,729.0490896701813,2114579,wtmgws12,134.100.10.165,729.0490896701813,0,9
-9.186950808111854,24992,501,25000,"(3.14, 2.9, 2.89)",3627540480,217.2562427520752,False,,,10,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-17-36,1671056256,946.3053324222565,2114579,wtmgws12,134.100.10.165,946.3053324222565,0,10
-11.775770966521558,27539,551,27500,"(3.51, 3.17, 3.0)",3630628864,236.0006775856018,False,,,11,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-21-32,1671056492,1182.3060100078583,2114579,wtmgws12,134.100.10.165,1182.3060100078583,0,11
-8.799929765512676,30084,601,30000,"(2.66, 2.82, 2.89)",3634814976,260.11934089660645,False,,,12,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-25-52,1671056752,1442.4253509044647,2114579,wtmgws12,134.100.10.165,1442.4253509044647,0,12
-10.492631632088306,32629,651,32500,"(4.31, 3.33, 3.05)",3638255616,275.86335730552673,False,,,13,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-30-28,1671057028,1718.2887082099915,2114579,wtmgws12,134.100.10.165,1718.2887082099915,0,13
-10.702652893293253,35176,701,35000,"(2.81, 3.06, 3.02)",3640889344,298.08415722846985,False,,,14,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-35-26,1671057326,2016.3728654384613,2114579,wtmgws12,134.100.10.165,2016.3728654384613,0,14
-10.011281220706609,37722,751,37500,"(2.88, 2.98, 2.99)",3644379136,313.45737051963806,False,,,15,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-40-39,1671057639,2329.8302359580994,2114579,wtmgws12,134.100.10.165,2329.8302359580994,0,15
-9.024663425691132,40267,801,40000,"(2.98, 3.03, 3.01)",3647975424,335.2062473297119,False,,,16,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-46-15,1671057975,2665.0364832878113,2114579,wtmgws12,134.100.10.165,2665.0364832878113,0,16
-9.333663046402444,42810,851,42500,"(3.19, 2.96, 2.98)",3659309056,352.18166184425354,False,,,17,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-52-07,1671058327,3017.218145132065,2114579,wtmgws12,134.100.10.165,3017.218145132065,0,17
-10.21815016429727,45358,901,45000,"(3.91, 3.16, 3.02)",3695022080,369.3361179828644,False,,,18,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-14_23-58-16,1671058696,3386.554263114929,2114579,wtmgws12,134.100.10.165,3386.554263114929,0,18
-10.291049811941805,47901,951,47500,"(3.19, 3.18, 3.08)",3698188288,388.7615456581116,False,,,19,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-04-45,1671059085,3775.3158087730408,2114579,wtmgws12,134.100.10.165,3775.3158087730408,0,19
-11.061220477272059,50443,1001,50000,"(3.36, 3.34, 3.2)",3696451584,409.4583146572113,False,,,20,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-11-34,1671059494,4184.774123430252,2114579,wtmgws12,134.100.10.165,4184.774123430252,0,20
-8.601907844488762,52987,1051,52500,"(3.01, 3.07, 3.1)",3727896576,425.5038118362427,False,,,21,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-18-40,1671059920,4610.277935266495,2114579,wtmgws12,134.100.10.165,4610.277935266495,0,21
-11.103425088354795,55532,1101,55000,"(2.96, 3.4, 3.3)",3736989696,442.77661871910095,False,,,22,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-26-03,1671060363,5053.054553985596,2114579,wtmgws12,134.100.10.165,5053.054553985596,0,22
-8.373446126317946,58080,1151,57500,"(2.72, 2.89, 3.06)",3740135424,461.3823232650757,False,,,23,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-33-44,1671060824,5514.436877250671,2114579,wtmgws12,134.100.10.165,5514.436877250671,0,23
-10.398105750918507,60626,1201,60000,"(2.81, 2.97, 3.04)",3744591872,480.16872692108154,False,,,24,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-41-44,1671061304,5994.605604171753,2114579,wtmgws12,134.100.10.165,5994.605604171753,0,24
-9.305850100212304,63169,1251,62500,"(3.56, 3.11, 3.05)",3761500160,500.55695271492004,False,,,25,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-50-05,1671061805,6495.162556886673,2114579,wtmgws12,134.100.10.165,6495.162556886673,0,25
-8.047844068887153,65717,1301,65000,"(3.01, 3.0, 3.01)",3762036736,516.5769262313843,False,,,26,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_00-58-41,1671062321,7011.739483118057,2114579,wtmgws12,134.100.10.165,7011.739483118057,0,26
-9.953067990634644,68257,1351,67500,"(2.62, 2.86, 2.95)",3768078336,536.1969084739685,False,,,27,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_01-07-38,1671062858,7547.936391592026,2114579,wtmgws12,134.100.10.165,7547.936391592026,0,27
-7.6884504710891575,70803,1401,70000,"(3.12, 2.91, 2.94)",3768868864,550.87193775177,False,,,28,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_01-16-48,1671063408,8098.808329343796,2114579,wtmgws12,134.100.10.165,8098.808329343796,0,28
-8.858995057660117,73351,1451,72500,"(2.58, 2.82, 2.91)",3744165888,568.9334831237793,False,,,29,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_01-26-17,1671063977,8667.741812467575,2114579,wtmgws12,134.100.10.165,8667.741812467575,0,29
-8.476570907233175,75883,1501,75000,"(3.6, 3.21, 3.06)",3814768640,587.9997267723083,False,,,30,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_01-36-05,1671064565,9255.741539239883,2114579,wtmgws12,134.100.10.165,9255.741539239883,0,30
-8.66808476947768,78428,1551,77500,"(3.33, 3.27, 3.14)",3817959424,607.8568642139435,False,,,31,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_01-46-13,1671065173,9863.598403453827,2114579,wtmgws12,134.100.10.165,9863.598403453827,0,31
-6.700662865151233,80975,1601,80000,"(3.04, 3.19, 3.16)",3819327488,624.0531907081604,False,,,32,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_01-56-37,1671065797,10487.651594161987,2114579,wtmgws12,134.100.10.165,10487.651594161987,0,32
-9.382661726314504,83515,1651,82500,"(3.45, 4.16, 3.6)",3789328384,646.4835212230682,False,,,33,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_02-07-24,1671066444,11134.135115385056,2114579,wtmgws12,134.100.10.165,11134.135115385056,0,33
-10.018259383721619,86061,1701,85000,"(3.17, 3.29, 3.39)",3823468544,667.7839322090149,False,,,34,e4c4d_00000,baf45da59bf946a1aeb8d418a74fc2b3,2022-12-15_02-18-31,1671067111,11801.91904759407,2114579,wtmgws12,134.100.10.165,11801.91904759407,0,34
