episode_reward,memory_size,episode_num,total_t,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
1000.0,48049,2905,60000,353.98437309265137,False,,,24,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_14-31-11,1653049871,4659.767419576645,220116,wtmgws11,134.100.10.170,4659.767419576645,0,24
1000.0,50041,2907,62500,368.24499344825745,False,,,25,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_14-37-19,1653050239,5028.012413024902,220116,wtmgws11,134.100.10.170,5028.012413024902,0,25
1000.0,51925,2910,65000,379.3521480560303,False,,,26,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_14-43-39,1653050619,5407.364561080933,220116,wtmgws11,134.100.10.170,5407.364561080933,0,26
1000.0,53890,2912,67500,396.0839011669159,False,,,27,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_14-50-15,1653051015,5803.4484622478485,220116,wtmgws11,134.100.10.170,5803.4484622478485,0,27
1000.0,55398,2915,70000,408.1126585006714,False,,,28,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_14-57-03,1653051423,6211.56112074852,220116,wtmgws11,134.100.10.170,6211.56112074852,0,28
1000.0,57074,2918,72500,420.82933282852173,False,,,29,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-04-04,1653051844,6632.390453577042,220116,wtmgws11,134.100.10.170,6632.390453577042,0,29
1000.0,58680,2920,75000,437.16754841804504,False,,,30,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-11-21,1653052281,7069.558001995087,220116,wtmgws11,134.100.10.170,7069.558001995087,0,30
1000.0,60008,2923,77500,441.1361520290375,False,,,31,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-18-42,1653052722,7510.694154024124,220116,wtmgws11,134.100.10.170,7510.694154024124,0,31
1000.0,61337,2925,80000,458.1133408546448,False,,,32,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-26-20,1653053180,7968.807494878769,220116,wtmgws11,134.100.10.170,7968.807494878769,0,32
1000.0,63043,2929,82500,474.3213036060333,False,,,33,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-34-15,1653053655,8443.128798484802,220116,wtmgws11,134.100.10.170,8443.128798484802,0,33
1000.0,64872,2932,85000,485.98748087882996,False,,,34,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-42-21,1653054141,8929.116279363632,220116,wtmgws11,134.100.10.170,8929.116279363632,0,34
1000.0,66275,2935,87500,493.25489711761475,False,,,35,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-50-34,1653054634,9422.371176481247,220116,wtmgws11,134.100.10.170,9422.371176481247,0,35
1000.0,67679,2937,90000,507.0452289581299,False,,,36,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_15-59-01,1653055141,9929.416405439377,220116,wtmgws11,134.100.10.170,9929.416405439377,0,36
1000.0,69327,2941,92500,513.9811441898346,False,,,37,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_16-07-35,1653055655,10443.397549629211,220116,wtmgws11,134.100.10.170,10443.397549629211,0,37
1000.0,70012,2943,95000,521.55934882164,False,,,38,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_16-16-16,1653056176,10964.956898450851,220116,wtmgws11,134.100.10.170,10964.956898450851,0,38
1000.0,70477,2946,97500,530.9745676517487,False,,,39,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_16-25-07,1653056707,11495.9314661026,220116,wtmgws11,134.100.10.170,11495.9314661026,0,39
1000.0,70996,2948,100000,535.3749568462372,True,,,40,a21b0_00033,65fec9748b5445b9bfbf70914972ce1f,2022-05-20_16-34-03,1653057243,12031.306422948837,220116,wtmgws11,134.100.10.170,12031.306422948837,0,40
