episode_reward,memory_size,episode_num,total_t,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
10.0,1380,428,2500,9.42340874671936,False,,,1,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-04-21,1653037461,9.42340874671936,620162,wtmstuc1,134.100.10.151,9.42340874671936,0,1
10.166666666666666,3030,874,5000,13.085984945297241,False,,,2,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-04-34,1653037474,22.5093936920166,620162,wtmstuc1,134.100.10.151,22.5093936920166,0,2
10.0,4686,1300,7500,18.990718841552734,False,,,3,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-04-53,1653037493,41.500112533569336,620162,wtmstuc1,134.100.10.151,41.500112533569336,0,3
10.166666666666666,6238,1736,10000,24.559099912643433,False,,,4,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-05-17,1653037517,66.05921244621277,620162,wtmstuc1,134.100.10.151,66.05921244621277,0,4
10.0,7777,2159,12500,30.342586040496826,False,,,5,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-05-48,1653037548,96.4017984867096,620162,wtmstuc1,134.100.10.151,96.4017984867096,0,5
10.0,9336,2605,15000,35.87220048904419,False,,,6,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-06-23,1653037583,132.27399897575378,620162,wtmstuc1,134.100.10.151,132.27399897575378,0,6
64.0,10710,2717,17500,112.51386213302612,False,,,7,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-08-16,1653037696,244.7878611087799,620162,wtmstuc1,134.100.10.151,244.7878611087799,0,7
55.166666666666664,12039,2751,20000,120.08493185043335,False,,,8,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-10-16,1653037816,364.87279295921326,620162,wtmstuc1,134.100.10.151,364.87279295921326,0,8
53.666666666666664,13341,2781,22500,129.9616150856018,False,,,9,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-12-26,1653037946,494.83440804481506,620162,wtmstuc1,134.100.10.151,494.83440804481506,0,9
56.0,14642,2816,25000,139.18318128585815,False,,,10,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-14-45,1653038085,634.0175893306732,620162,wtmstuc1,134.100.10.151,634.0175893306732,0,10
67.66666666666667,15889,2857,27500,149.90601110458374,False,,,11,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-17-15,1653038235,783.923600435257,620162,wtmstuc1,134.100.10.151,783.923600435257,0,11
66.0,17109,2897,30000,159.27034878730774,False,,,12,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-19-54,1653038394,943.1939492225647,620162,wtmstuc1,134.100.10.151,943.1939492225647,0,12
108.0,18335,2918,32500,169.08105325698853,False,,,13,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-22-43,1653038563,1112.2750024795532,620162,wtmstuc1,134.100.10.151,1112.2750024795532,0,13
547.5,19494,2936,35000,178.8167848587036,False,,,14,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-25-42,1653038742,1291.0917873382568,620162,wtmstuc1,134.100.10.151,1291.0917873382568,0,14
786.5,20745,2953,37500,187.08660674095154,False,,,15,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-28-49,1653038929,1478.1783940792084,620162,wtmstuc1,134.100.10.151,1478.1783940792084,0,15
1000.0,21815,2958,40000,196.15089225769043,False,,,16,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-32-06,1653039126,1674.3292863368988,620162,wtmstuc1,134.100.10.151,1674.3292863368988,0,16
115.83333333333333,22797,2974,42500,202.6419370174408,False,,,17,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-35-28,1653039328,1876.9712233543396,620162,wtmstuc1,134.100.10.151,1876.9712233543396,0,17
86.66666666666667,23935,2985,45000,210.09166312217712,False,,,18,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-38-58,1653039538,2087.0628864765167,620162,wtmstuc1,134.100.10.151,2087.0628864765167,0,18
136.33333333333334,25021,2989,47500,219.0599844455719,False,,,19,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-42-37,1653039757,2306.1228709220886,620162,wtmstuc1,134.100.10.151,2306.1228709220886,0,19
1000.0,25972,2992,50000,228.63662958145142,False,,,20,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-46-26,1653039986,2534.75950050354,620162,wtmstuc1,134.100.10.151,2534.75950050354,0,20
1000.0,26811,2995,52500,237.4183690547943,False,,,21,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-50-23,1653040223,2772.1778695583344,620162,wtmstuc1,134.100.10.151,2772.1778695583344,0,21
1000.0,27261,2998,55000,242.287015914917,False,,,22,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-54-26,1653040466,3014.4648854732513,620162,wtmstuc1,134.100.10.151,3014.4648854732513,0,22
1000.0,27867,3001,57500,246.42308449745178,False,,,23,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_11-58-32,1653040712,3260.887969970703,620162,wtmstuc1,134.100.10.151,3260.887969970703,0,23
1000.0,28493,3003,60000,254.96553564071655,False,,,24,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_12-02-47,1653040967,3515.8535056114197,620162,wtmstuc1,134.100.10.151,3515.8535056114197,0,24
1000.0,29076,3007,62500,261.0017714500427,False,,,25,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_12-07-08,1653041228,3776.8552770614624,620162,wtmstuc1,134.100.10.151,3776.8552770614624,0,25
141.66666666666666,29599,3010,65000,264.0784225463867,False,,,26,7c018_00028,f6cfe9768dbd4d58a11c598ff3ffb8ea,2022-05-20_12-11-32,1653041492,4040.933699607849,620162,wtmstuc1,134.100.10.151,4040.933699607849,0,26
