episode_reward,memory_size,episode_num,total_t,CPU_load,used_RAM,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
-59.84860957168622,2043,51,2500,"(2.71, 2.49, 2.79)",3533488128,9.633142948150635,False,,,1,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-02-07,1671055327,9.633142948150635,2114577,wtmgws12,134.100.10.165,9.633142948150635,0,1
-60.03809170381939,4593,101,5000,"(3.0, 2.57, 2.81)",3546206208,15.197913646697998,False,,,2,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-02-22,1671055342,24.831056594848633,2114577,wtmgws12,134.100.10.165,24.831056594848633,0,2
-59.17156698448059,7143,151,7500,"(3.1, 2.62, 2.82)",3554160640,24.306334972381592,False,,,3,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-02-46,1671055366,49.137391567230225,2114577,wtmgws12,134.100.10.165,49.137391567230225,0,3
-58.93020881626763,9692,201,10000,"(2.96, 2.63, 2.82)",3558625280,33.872936487197876,False,,,4,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-03-20,1671055400,83.0103280544281,2114577,wtmgws12,134.100.10.165,83.0103280544281,0,4
-59.270055028519664,12242,251,12500,"(2.89, 2.66, 2.82)",3572404224,42.99304986000061,False,,,5,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-04-03,1671055443,126.00337791442871,2114577,wtmgws12,134.100.10.165,126.00337791442871,0,5
-59.10545160992903,14792,301,15000,"(3.25, 2.83, 2.87)",3588100096,52.73612856864929,False,,,6,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-04-56,1671055496,178.739506483078,2114577,wtmgws12,134.100.10.165,178.739506483078,0,6
-9.567444285286301,17321,351,17500,"(3.14, 2.93, 2.89)",3596386304,162.08655619621277,False,,,7,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-07-38,1671055658,340.82606267929077,2114577,wtmgws12,134.100.10.165,340.82606267929077,0,7
-10.49656848475375,19845,401,20000,"(2.74, 2.88, 2.89)",3602239488,178.84413743019104,False,,,8,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-10-37,1671055837,519.6702001094818,2114577,wtmgws12,134.100.10.165,519.6702001094818,0,8
-11.10527481877031,22328,451,22500,"(2.81, 2.85, 2.88)",3606355968,200.71318554878235,False,,,9,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-13-57,1671056037,720.3833856582642,2114577,wtmgws12,134.100.10.165,720.3833856582642,0,9
-10.450013681668922,24719,501,25000,"(3.14, 2.9, 2.89)",3609157632,220.37181973457336,False,,,10,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-17-38,1671056258,940.7552053928375,2114577,wtmgws12,134.100.10.165,940.7552053928375,0,10
-8.661538342042066,27089,551,27500,"(3.39, 3.15, 2.99)",3611701248,238.70753979682922,False,,,11,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-21-36,1671056496,1179.4627451896667,2114577,wtmgws12,134.100.10.165,1179.4627451896667,0,11
-9.778599965709907,29505,601,30000,"(2.66, 2.82, 2.89)",3614507008,255.35312962532043,False,,,12,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-25-52,1671056752,1434.8158748149872,2114577,wtmgws12,134.100.10.165,1434.8158748149872,0,12
-8.9278149610105,31869,651,32500,"(4.51, 3.35, 3.06)",3617914880,271.8407995700836,False,,,13,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-30-24,1671057024,1706.6566743850708,2114577,wtmgws12,134.100.10.165,1706.6566743850708,0,13
-9.445391619160084,34196,701,35000,"(2.64, 3.04, 3.01)",3621462016,289.1244297027588,False,,,14,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-35-13,1671057313,1995.7811040878296,2114577,wtmgws12,134.100.10.165,1995.7811040878296,0,14
-9.308015029319447,36506,751,37500,"(3.05, 3.02, 3.01)",3669835776,305.6732425689697,False,,,15,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-40-18,1671057618,2301.4543466567993,2114577,wtmgws12,134.100.10.165,2301.4543466567993,0,15
-9.216779840188533,38785,801,40000,"(3.31, 3.09, 3.02)",3626987520,325.2044484615326,False,,,16,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-45-44,1671057944,2626.658795118332,2114577,wtmgws12,134.100.10.165,2626.658795118332,0,16
-11.01620216869744,41013,851,42500,"(2.55, 2.84, 2.94)",3667222528,342.2141706943512,False,,,17,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-51-26,1671058286,2968.872965812683,2114577,wtmgws12,134.100.10.165,2968.872965812683,0,17
-9.150574930621666,43264,901,45000,"(3.01, 2.94, 2.95)",3647909888,357.676127910614,False,,,18,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-14_23-57-23,1671058643,3326.549093723297,2114577,wtmgws12,134.100.10.165,3326.549093723297,0,18
-11.24607873049699,45461,951,47500,"(3.32, 3.22, 3.08)",3668865024,368.8488655090332,False,,,19,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-15_00-03-32,1671059012,3695.3979592323303,2114577,wtmgws12,134.100.10.165,3695.3979592323303,0,19
-8.217922896316532,47685,1001,50000,"(3.35, 3.38, 3.2)",3701686272,390.7611689567566,False,,,20,e4c4d_00001,b237fadc06704b88b969a1df63a40fef,2022-12-15_00-10-03,1671059403,4086.159128189087,2114577,wtmgws12,134.100.10.165,4086.159128189087,0,20
